transaction_id,business_id,account_id,transaction_date,amount,transaction_type,category,merchant_name,payment_mode,balance_after_transaction,city,branch,season,description
TXN-109003,46,ACC-1046,2024-04-17,28704.09,debit,loan EMI,"Lalla, Dasgupta and Setty",cash,209344.89,Coimbatore,Coimbatore Katihar Branch,Q2 - Festival,Loan emi transaction via RTGS
TXN-104203,22,ACC-1022,2024-04-17,18568.35,debit,fuel,"Sur, Zacharia and Bahri",NEFT,392169.23,Coimbatore,Coimbatore Farrukhabad Branch,Q2 - Festival,Fuel transaction via cheque
TXN-101603,9,ACC-1009,2024-04-17,842.31,credit,refund,Customer Receipt,UPI,420931.11,Chennai,Chennai Vasai-Virar Branch,Q2 - Festival,Refund transaction via NEFT
TXN-100403,3,ACC-1003,2024-04-17,21007.15,debit,fuel,Barad Group,card,974034.38,Chennai,Chennai Narasaraopet Branch,Q2 - Festival,Fuel transaction via cash
TXN-103002,16,ACC-1016,2024-04-17,23423.75,debit,utilities,Balay Inc,NEFT,83445.91,Coimbatore,Coimbatore Panvel Branch,Q2 - Festival,Utilities transaction via cheque
TXN-104802,25,ACC-1025,2024-04-17,22408.1,debit,vendor payment,Madan Ltd,cheque,204102.6,Chennai,Chennai Kota Branch,Q2 - Festival,Vendor payment transaction via cash
TXN-103202,17,ACC-1017,2024-04-17,23688.08,credit,refund,Customer Receipt,NEFT,483395.64,Delhi,Delhi Jaipur Branch,Q2 - Festival,Refund transaction via card
TXN-106402,33,ACC-1033,2024-04-17,47522.56,debit,rent,Goda-Lal,cheque,223472.55,Coimbatore,Coimbatore Ulhasnagar Branch,Q2 - Festival,Rent transaction via cheque
TXN-105203,27,ACC-1027,2024-04-17,151149.11,credit,sales,Customer Receipt,RTGS,927110.06,Bengaluru,Bengaluru Madanapalle Branch,Q2 - Festival,Sales transaction via cash
TXN-108803,45,ACC-1045,2024-04-17,147447.39,credit,sales,Customer Receipt,card,554446.99,Mumbai,Mumbai Ulhasnagar Branch,Q2 - Festival,Sales transaction via card
TXN-105804,30,ACC-1030,2024-04-17,150311.97,credit,sales,Customer Receipt,cash,821824.05,Chennai,Chennai Unnao Branch,Q2 - Festival,Sales transaction via NEFT
TXN-104402,23,ACC-1023,2024-04-17,6952.05,debit,loan EMI,Sinha and Sons,cash,204218.52,Chennai,Chennai Udupi Branch,Q2 - Festival,Loan emi transaction via cash
TXN-109203,47,ACC-1047,2024-04-17,13436.88,debit,loan EMI,Amble-Sheth,card,-39183.72,Mumbai,Mumbai Karimnagar Branch,Q2 - Festival,Loan emi transaction via NEFT
TXN-107802,40,ACC-1040,2024-04-17,166255.15,debit,salary,Chaudhry-Sarkar,RTGS,572420.91,Mumbai,Mumbai Thane Branch,Q2 - Festival,Salary transaction via cash
TXN-103802,20,ACC-1020,2024-04-17,1646.63,debit,tax payment,Ravi Group,NEFT,373589.3,Hyderabad,Hyderabad Bardhaman Branch,Q2 - Festival,Tax payment transaction via cheque
TXN-102204,12,ACC-1012,2024-04-17,24742.87,debit,loan EMI,Gupta-Gole,UPI,506804.05,Coimbatore,Coimbatore Raurkela Industrial Township Branch,Q2 - Festival,Loan emi transaction via card
TXN-104603,24,ACC-1024,2024-04-17,319430.94,credit,sales,Customer Receipt,NEFT,579344.83,Mumbai,Mumbai Thanjavur Branch,Q2 - Festival,Sales transaction via UPI
TXN-107004,36,ACC-1036,2024-04-17,137739.37,credit,sales,Customer Receipt,UPI,454493.3,Delhi,Delhi Dharmavaram Branch,Q2 - Festival,Sales transaction via NEFT
TXN-105402,28,ACC-1028,2024-04-17,25228.94,debit,tax payment,"Pant, Sabharwal and Dhar",UPI,307850.52,Coimbatore,Coimbatore Bhalswa Jahangir Pur Branch,Q2 - Festival,Tax payment transaction via cheque
TXN-104002,21,ACC-1021,2024-04-17,20637.17,credit,refund,Customer Receipt,cash,166182.58,Bengaluru,Bengaluru Hajipur Branch,Q2 - Festival,Refund transaction via NEFT
TXN-100002,1,ACC-1001,2024-04-17,20724.21,debit,utilities,Deo-Kulkarni,cash,188959.18,Chennai,Chennai Kalyan-Dombivli Branch,Q2 - Festival,Utilities transaction via cash
TXN-102603,14,ACC-1014,2024-04-17,6696.38,debit,utilities,Kibe-Chana,cheque,486816.4,Mumbai,Mumbai Anantapur Branch,Q2 - Festival,Utilities transaction via RTGS
TXN-107405,38,ACC-1038,2024-04-17,125660.12,credit,sales,Customer Receipt,cash,254126.98,Hyderabad,Hyderabad Ongole Branch,Q2 - Festival,Sales transaction via cash
TXN-109603,49,ACC-1049,2024-04-17,7704.01,debit,tax payment,Sharaf Group,card,521219.68,Chennai,Chennai Katni Branch,Q2 - Festival,Tax payment transaction via cheque
TXN-105004,26,ACC-1026,2024-04-17,15886.82,debit,tax payment,Shetty PLC,RTGS,353982.76,Hyderabad,Hyderabad Arrah Branch,Q2 - Festival,Tax payment transaction via card
TXN-109402,48,ACC-1048,2024-04-17,28546.92,debit,fuel,Ranganathan-Gera,RTGS,215160.48,Hyderabad,Hyderabad Raebareli Branch,Q2 - Festival,Fuel transaction via UPI
TXN-101003,6,ACC-1006,2024-04-17,16502.76,credit,refund,Customer Receipt,UPI,416121.5,Coimbatore,Coimbatore Gopalpur Branch,Q2 - Festival,Refund transaction via UPI
TXN-108603,44,ACC-1044,2024-04-17,13147.24,credit,refund,Customer Receipt,cash,500773.14,Bengaluru,Bengaluru Loni Branch,Q2 - Festival,Refund transaction via cheque
TXN-108203,42,ACC-1042,2024-04-18,19849.91,debit,loan EMI,"Yogi, Balay and Gala",RTGS,381739.3,Coimbatore,Coimbatore Raiganj Branch,Q2 - Festival,Loan emi transaction via cheque
TXN-101402,8,ACC-1008,2024-04-18,94754.37,debit,salary,"Banik, Mitra and Rege",UPI,-7160.9,Mumbai,Mumbai Dewas Branch,Q2 - Festival,Salary transaction via cash
TXN-105005,26,ACC-1026,2024-04-18,135499.3,debit,salary,Murthy-Misra,RTGS,218483.46,Hyderabad,Hyderabad Arrah Branch,Q2 - Festival,Salary transaction via NEFT
TXN-107205,37,ACC-1037,2024-04-18,23916.15,credit,refund,Customer Receipt,cash,386002.79,Chennai,Chennai Surendranagar Dudhrej Branch,Q2 - Festival,Refund transaction via card
TXN-107603,39,ACC-1039,2024-04-18,23984.13,credit,refund,Customer Receipt,UPI,779030.89,Delhi,Delhi Ramgarh Branch,Q2 - Festival,Refund transaction via NEFT
TXN-102403,13,ACC-1013,2024-04-18,326512.53,credit,sales,Customer Receipt,cheque,969654.95,Chennai,Chennai Anand Branch,Q2 - Festival,Sales transaction via card
TXN-108403,43,ACC-1043,2024-04-18,6996.04,credit,refund,Customer Receipt,card,685346.69,Delhi,Delhi Tirupati Branch,Q2 - Festival,Refund transaction via cheque
TXN-106203,32,ACC-1032,2024-04-18,12560.56,debit,internet,"Master, Varkey and Soman",NEFT,642638.04,Chennai,Chennai Silchar Branch,Q2 - Festival,Internet transaction via card
TXN-106004,31,ACC-1031,2024-04-18,23098.29,credit,refund,Customer Receipt,RTGS,488226.04,Coimbatore,Coimbatore Thoothukudi Branch,Q2 - Festival,Refund transaction via NEFT
TXN-102803,15,ACC-1015,2024-04-18,9931.71,debit,internet,Chauhan and Sons,NEFT,369433.3,Bengaluru,Bengaluru Nashik Branch,Q2 - Festival,Internet transaction via cheque
TXN-101803,10,ACC-1010,2024-04-18,9325.08,debit,internet,Narain Group,cash,178583.52,Delhi,Delhi Tadipatri Branch,Q2 - Festival,Internet transaction via NEFT
TXN-101204,7,ACC-1007,2024-04-18,35012.16,debit,rent,Chana-Raj,NEFT,390884.18,Chennai,Chennai Bettiah Branch,Q2 - Festival,Rent transaction via RTGS
TXN-108604,44,ACC-1044,2024-04-18,19326.46,debit,vendor payment,"Dada, Srinivas and Thakur",NEFT,481446.68,Bengaluru,Bengaluru Loni Branch,Q2 - Festival,Vendor payment transaction via cheque
TXN-100603,4,ACC-1004,2024-04-18,7580.87,credit,refund,Customer Receipt,RTGS,314301.81,Mumbai,Mumbai Mira-Bhayandar Branch,Q2 - Festival,Refund transaction via cash
TXN-105805,30,ACC-1030,2024-04-18,5366.96,debit,loan EMI,"Banerjee, Dewan and Nadig",cheque,816457.09,Chennai,Chennai Unnao Branch,Q2 - Festival,Loan emi transaction via card
TXN-103403,18,ACC-1018,2024-04-18,15963.85,debit,utilities,Natarajan LLC,cheque,562685.32,Chennai,Chennai Darbhanga Branch,Q2 - Festival,Utilities transaction via UPI
TXN-109802,50,ACC-1050,2024-04-18,289836.62,credit,sales,Customer Receipt,RTGS,474070.48,Coimbatore,Coimbatore Mysore Branch,Q2 - Festival,Sales transaction via NEFT
TXN-104604,24,ACC-1024,2024-04-18,29760.08,debit,maintenance,"Ganesh, Borde and Dhawan",card,549584.75,Mumbai,Mumbai Thanjavur Branch,Q2 - Festival,Maintenance transaction via cheque
TXN-101604,9,ACC-1009,2024-04-18,14863.13,credit,refund,Customer Receipt,NEFT,435794.24,Chennai,Chennai Vasai-Virar Branch,Q2 - Festival,Refund transaction via cash
TXN-105403,28,ACC-1028,2024-04-19,40011.54,credit,sales,Customer Receipt,cash,347862.06,Coimbatore,Coimbatore Bhalswa Jahangir Pur Branch,Q2 - Festival,Sales transaction via RTGS
TXN-103003,16,ACC-1016,2024-04-19,15953.83,credit,refund,Customer Receipt,RTGS,99399.74,Coimbatore,Coimbatore Panvel Branch,Q2 - Festival,Refund transaction via UPI
TXN-107803,40,ACC-1040,2024-04-19,19629.04,debit,loan EMI,Upadhyay PLC,NEFT,552791.87,Mumbai,Mumbai Thane Branch,Q2 - Festival,Loan emi transaction via UPI
TXN-100203,2,ACC-1002,2024-04-19,16559.31,debit,maintenance,Kurian-Wason,cheque,484395.02,Hyderabad,Hyderabad Vellore Branch,Q2 - Festival,Maintenance transaction via RTGS
TXN-100802,5,ACC-1005,2024-04-19,29972.81,debit,vendor payment,Kaur-Chaudhry,NEFT,162312.43,Coimbatore,Coimbatore New Delhi Branch,Q2 - Festival,Vendor payment transaction via cash
TXN-108804,45,ACC-1045,2024-04-19,397416.97,credit,sales,Customer Receipt,cheque,951863.96,Mumbai,Mumbai Ulhasnagar Branch,Q2 - Festival,Sales transaction via NEFT
TXN-102604,14,ACC-1014,2024-04-19,18283.77,credit,refund,Customer Receipt,RTGS,505100.17,Mumbai,Mumbai Anantapur Branch,Q2 - Festival,Refund transaction via RTGS
TXN-106005,31,ACC-1031,2024-04-19,285653.07,credit,sales,Customer Receipt,NEFT,773879.11,Coimbatore,Coimbatore Thoothukudi Branch,Q2 - Festival,Sales transaction via NEFT
TXN-105204,27,ACC-1027,2024-04-19,258424.15,credit,sales,Customer Receipt,RTGS,1185534.21,Bengaluru,Bengaluru Madanapalle Branch,Q2 - Festival,Sales transaction via UPI
TXN-103604,19,ACC-1019,2024-04-19,172913.97,debit,salary,"Chacko, Keer and Suresh",NEFT,41526.64,Bengaluru,Bengaluru Vellore Branch,Q2 - Festival,Salary transaction via cheque
TXN-104204,22,ACC-1022,2024-04-19,17002.51,debit,maintenance,Chawla LLC,NEFT,375166.72,Coimbatore,Coimbatore Farrukhabad Branch,Q2 - Festival,Maintenance transaction via cheque
TXN-103404,18,ACC-1018,2024-04-19,76357.41,credit,sales,Customer Receipt,UPI,639042.73,Chennai,Chennai Darbhanga Branch,Q2 - Festival,Sales transaction via cheque
TXN-106603,34,ACC-1034,2024-04-19,23228.23,debit,rent,Bhasin LLC,UPI,275795.46,Delhi,Delhi Tadipatri Branch,Q2 - Festival,Rent transaction via card
TXN-108003,41,ACC-1041,2024-04-19,233555.95,credit,sales,Customer Receipt,cash,502512.94,Hyderabad,Hyderabad Udaipur Branch,Q2 - Festival,Sales transaction via NEFT
TXN-106803,35,ACC-1035,2024-04-19,22073.69,credit,refund,Customer Receipt,card,508344.8,Chennai,Chennai Dharmavaram Branch,Q2 - Festival,Refund transaction via UPI
TXN-101004,6,ACC-1006,2024-04-19,36375.16,debit,rent,Saxena Ltd,card,379746.34,Coimbatore,Coimbatore Gopalpur Branch,Q2 - Festival,Rent transaction via card
TXN-105806,30,ACC-1030,2024-04-19,9014.28,debit,vendor payment,"Sunder, Gala and Pillay",NEFT,807442.81,Chennai,Chennai Unnao Branch,Q2 - Festival,Vendor payment transaction via cheque
TXN-106204,32,ACC-1032,2024-04-19,19622.24,debit,tax payment,Shenoy and Sons,cash,623015.8,Chennai,Chennai Silchar Branch,Q2 - Festival,Tax payment transaction via cheque
TXN-105603,29,ACC-1029,2024-04-19,171191.99,credit,sales,Customer Receipt,card,281555.71,Hyderabad,Hyderabad Parbhani Branch,Q2 - Festival,Sales transaction via card
TXN-102002,11,ACC-1011,2024-04-19,24683.39,credit,refund,Customer Receipt,NEFT,953341.02,Delhi,Delhi Avadi Branch,Q2 - Festival,Refund transaction via UPI
TXN-102804,15,ACC-1015,2024-04-19,14509.54,debit,vendor payment,Dugar-Rao,card,354923.76,Bengaluru,Bengaluru Nashik Branch,Q2 - Festival,Vendor payment transaction via NEFT
TXN-102205,12,ACC-1012,2024-04-19,27560.93,debit,vendor payment,Thaker Inc,NEFT,479243.12,Coimbatore,Coimbatore Raurkela Industrial Township Branch,Q2 - Festival,Vendor payment transaction via UPI
TXN-100404,3,ACC-1003,2024-04-19,21873.22,credit,refund,Customer Receipt,card,995907.6,Chennai,Chennai Narasaraopet Branch,Q2 - Festival,Refund transaction via card
TXN-104003,21,ACC-1021,2024-04-19,115232.54,credit,sales,Customer Receipt,cash,281415.12,Bengaluru,Bengaluru Hajipur Branch,Q2 - Festival,Sales transaction via cash
TXN-109403,48,ACC-1048,2024-04-19,13217.92,credit,refund,Customer Receipt,NEFT,228378.4,Hyderabad,Hyderabad Raebareli Branch,Q2 - Festival,Refund transaction via card
TXN-109204,47,ACC-1047,2024-04-20,32507.39,debit,rent,Lalla-Bhavsar,NEFT,-71691.11,Mumbai,Mumbai Karimnagar Branch,Q2 - Festival,Rent transaction via RTGS
TXN-102805,15,ACC-1015,2024-04-20,7668.31,credit,refund,Customer Receipt,card,362592.07,Bengaluru,Bengaluru Nashik Branch,Q2 - Festival,Refund transaction via card
TXN-100003,1,ACC-1001,2024-04-20,28973.49,credit,refund,Customer Receipt,NEFT,217932.67,Chennai,Chennai Kalyan-Dombivli Branch,Q2 - Festival,Refund transaction via UPI
TXN-106403,33,ACC-1033,2024-04-20,70113.94,credit,sales,Customer Receipt,UPI,293586.49,Coimbatore,Coimbatore Ulhasnagar Branch,Q2 - Festival,Sales transaction via card
TXN-100604,4,ACC-1004,2024-04-20,17484.23,debit,fuel,Gole-Puri,UPI,296817.58,Mumbai,Mumbai Mira-Bhayandar Branch,Q2 - Festival,Fuel transaction via cash
TXN-102206,12,ACC-1012,2024-04-20,25763.9,credit,refund,Customer Receipt,RTGS,505007.02,Coimbatore,Coimbatore Raurkela Industrial Township Branch,Q2 - Festival,Refund transaction via cheque
TXN-109604,49,ACC-1049,2024-04-20,151640.58,debit,salary,Khosla-Kanda,UPI,369579.1,Chennai,Chennai Katni Branch,Q2 - Festival,Salary transaction via cheque
TXN-107206,37,ACC-1037,2024-04-20,27555.47,debit,maintenance,"Oak, Batra and Bala",card,358447.32,Chennai,Chennai Surendranagar Dudhrej Branch,Q2 - Festival,Maintenance transaction via UPI
TXN-109803,50,ACC-1050,2024-04-20,338641.13,credit,sales,Customer Receipt,cheque,812711.61,Coimbatore,Coimbatore Mysore Branch,Q2 - Festival,Sales transaction via UPI
TXN-107406,38,ACC-1038,2024-04-20,73793.11,credit,sales,Customer Receipt,RTGS,327920.09,Hyderabad,Hyderabad Ongole Branch,Q2 - Festival,Sales transaction via NEFT
TXN-104605,24,ACC-1024,2024-04-20,15855.62,debit,fuel,Bhardwaj-Kothari,UPI,533729.13,Mumbai,Mumbai Thanjavur Branch,Q2 - Festival,Fuel transaction via UPI
TXN-109004,46,ACC-1046,2024-04-20,196796.14,credit,sales,Customer Receipt,NEFT,406141.03,Coimbatore,Coimbatore Katihar Branch,Q2 - Festival,Sales transaction via cash
TXN-107005,36,ACC-1036,2024-04-20,84332.14,credit,sales,Customer Receipt,UPI,538825.44,Delhi,Delhi Dharmavaram Branch,Q2 - Festival,Sales transaction via UPI
TXN-105807,30,ACC-1030,2024-04-20,134589.29,credit,sales,Customer Receipt,NEFT,942032.1,Chennai,Chennai Unnao Branch,Q2 - Festival,Sales transaction via UPI
TXN-103803,20,ACC-1020,2024-04-20,31007.77,debit,rent,"Kaul, Manda and Murthy",UPI,342581.53,Hyderabad,Hyderabad Bardhaman Branch,Q2 - Festival,Rent transaction via cheque
TXN-104803,25,ACC-1025,2024-04-20,150767.86,credit,sales,Customer Receipt,NEFT,354870.46,Chennai,Chennai Kota Branch,Q2 - Festival,Sales transaction via cash
TXN-103203,17,ACC-1017,2024-04-20,22103.66,credit,refund,Customer Receipt,UPI,505499.3,Delhi,Delhi Jaipur Branch,Q2 - Festival,Refund transaction via cheque
TXN-107604,39,ACC-1039,2024-04-20,16025.39,debit,utilities,Padmanabhan Ltd,cash,763005.5,Delhi,Delhi Ramgarh Branch,Q2 - Festival,Utilities transaction via cheque
TXN-105604,29,ACC-1029,2024-04-20,19893.88,debit,tax payment,"Gaba, Mann and Lata",cheque,261661.83,Hyderabad,Hyderabad Parbhani Branch,Q2 - Festival,Tax payment transaction via RTGS
TXN-100204,2,ACC-1002,2024-04-20,205853.57,credit,sales,Customer Receipt,cheque,690248.59,Hyderabad,Hyderabad Vellore Branch,Q2 - Festival,Sales transaction via NEFT
TXN-103004,16,ACC-1016,2024-04-20,200918.12,credit,sales,Customer Receipt,UPI,300317.86,Coimbatore,Coimbatore Panvel Branch,Q2 - Festival,Sales transaction via cash
TXN-104403,23,ACC-1023,2024-04-20,29279.36,credit,refund,Customer Receipt,cheque,233497.88,Chennai,Chennai Udupi Branch,Q2 - Festival,Refund transaction via cash
TXN-108204,42,ACC-1042,2024-04-20,2692.1,credit,refund,Customer Receipt,cash,384431.4,Coimbatore,Coimbatore Raiganj Branch,Q2 - Festival,Refund transaction via UPI
TXN-101605,9,ACC-1009,2024-04-20,13414.05,credit,refund,Customer Receipt,card,449208.29,Chennai,Chennai Vasai-Virar Branch,Q2 - Festival,Refund transaction via cheque
TXN-100405,3,ACC-1003,2024-04-21,107411.25,credit,sales,Customer Receipt,NEFT,1103318.85,Chennai,Chennai Narasaraopet Branch,Q2 - Festival,Sales transaction via RTGS
TXN-106205,32,ACC-1032,2024-04-21,7420.66,debit,internet,Sha Ltd,cash,615595.14,Chennai,Chennai Silchar Branch,Q2 - Festival,Internet transaction via cash
TXN-105205,27,ACC-1027,2024-04-21,27966.14,credit,refund,Customer Receipt,RTGS,1213500.35,Bengaluru,Bengaluru Madanapalle Branch,Q2 - Festival,Refund transaction via RTGS
TXN-109205,47,ACC-1047,2024-04-21,29830.69,debit,rent,"Swaminathan, Sur and Nazareth",UPI,-101521.8,Mumbai,Mumbai Karimnagar Branch,Q2 - Festival,Rent transaction via UPI
TXN-102605,14,ACC-1014,2024-04-21,85164.94,credit,sales,Customer Receipt,cheque,590265.11,Mumbai,Mumbai Anantapur Branch,Q2 - Festival,Sales transaction via NEFT
TXN-109404,48,ACC-1048,2024-04-21,6599.72,debit,internet,Sane-Pillai,UPI,221778.68,Hyderabad,Hyderabad Raebareli Branch,Q2 - Festival,Internet transaction via NEFT
TXN-102404,13,ACC-1013,2024-04-21,76701.97,credit,sales,Customer Receipt,card,1046356.92,Chennai,Chennai Anand Branch,Q2 - Festival,Sales transaction via UPI
TXN-102003,11,ACC-1011,2024-04-21,2201.94,debit,fuel,Bava LLC,NEFT,951139.08,Delhi,Delhi Avadi Branch,Q2 - Festival,Fuel transaction via cheque
TXN-104606,24,ACC-1024,2024-04-21,24832.48,credit,refund,Customer Receipt,cash,558561.61,Mumbai,Mumbai Thanjavur Branch,Q2 - Festival,Refund transaction via UPI
TXN-106804,35,ACC-1035,2024-04-21,4812.2,debit,fuel,Anand-Arya,cash,503532.6,Chennai,Chennai Dharmavaram Branch,Q2 - Festival,Fuel transaction via cheque
TXN-100205,2,ACC-1002,2024-04-21,8999.77,credit,refund,Customer Receipt,card,699248.36,Hyderabad,Hyderabad Vellore Branch,Q2 - Festival,Refund transaction via NEFT
TXN-107804,40,ACC-1040,2024-04-21,6161.44,debit,inventory purchase,Tailor-Sane,UPI,546630.43,Mumbai,Mumbai Thane Branch,Q2 - Festival,Inventory purchase transaction via UPI
TXN-108805,45,ACC-1045,2024-04-21,13024.89,debit,fuel,Madan Inc,UPI,938839.07,Mumbai,Mumbai Ulhasnagar Branch,Q2 - Festival,Fuel transaction via NEFT
TXN-101403,8,ACC-1008,2024-04-21,4552.89,credit,refund,Customer Receipt,NEFT,-2608.01,Mumbai,Mumbai Dewas Branch,Q2 - Festival,Refund transaction via card
TXN-108404,43,ACC-1043,2024-04-21,137394.19,debit,salary,Behl-Vala,RTGS,547952.5,Delhi,Delhi Tirupati Branch,Q2 - Festival,Salary transaction via UPI
TXN-102207,12,ACC-1012,2024-04-21,20965.07,credit,refund,Customer Receipt,cash,525972.09,Coimbatore,Coimbatore Raurkela Industrial Township Branch,Q2 - Festival,Refund transaction via cash
TXN-101205,7,ACC-1007,2024-04-21,175813.5,credit,sales,Customer Receipt,card,566697.68,Chennai,Chennai Bettiah Branch,Q2 - Festival,Sales transaction via UPI
TXN-107605,39,ACC-1039,2024-04-21,23037.11,debit,internet,Aggarwal-Ram,card,739968.39,Delhi,Delhi Ramgarh Branch,Q2 - Festival,Internet transaction via UPI
TXN-100803,5,ACC-1005,2024-04-21,5374.17,debit,fuel,Contractor-Bandi,cash,156938.26,Coimbatore,Coimbatore New Delhi Branch,Q2 - Festival,Fuel transaction via cheque
TXN-107006,36,ACC-1036,2024-04-21,350113.76,credit,sales,Customer Receipt,cheque,888939.2,Delhi,Delhi Dharmavaram Branch,Q2 - Festival,Sales transaction via NEFT
TXN-108605,44,ACC-1044,2024-04-21,26291.82,credit,refund,Customer Receipt,card,507738.5,Bengaluru,Bengaluru Loni Branch,Q2 - Festival,Refund transaction via NEFT
TXN-105006,26,ACC-1026,2024-04-21,94123.15,credit,sales,Customer Receipt,card,312606.61,Hyderabad,Hyderabad Arrah Branch,Q2 - Festival,Sales transaction via cheque
TXN-107207,37,ACC-1037,2024-04-21,180519.13,debit,salary,Bala Inc,card,177928.19,Chennai,Chennai Surendranagar Dudhrej Branch,Q2 - Festival,Salary transaction via NEFT
TXN-101804,10,ACC-1010,2024-04-21,27278.9,credit,refund,Customer Receipt,NEFT,205862.42,Delhi,Delhi Tadipatri Branch,Q2 - Festival,Refund transaction via card
TXN-102405,13,ACC-1013,2024-04-22,134058.36,credit,sales,Customer Receipt,cash,1180415.28,Chennai,Chennai Anand Branch,Q2 - Festival,Sales transaction via UPI
TXN-105404,28,ACC-1028,2024-04-22,29133.19,debit,loan EMI,Sen Inc,card,318728.87,Coimbatore,Coimbatore Bhalswa Jahangir Pur Branch,Q2 - Festival,Loan emi transaction via NEFT
