loan_id,business_id,lender_name,loan_type,loan_amount,emi_amount,due_date,interest_rate,outstanding_amount,missed_payment_count,loan_status
1151,25,NBFC,vehicle loan,1732875.06,74576.2,2027-02-02,18.31,915821.74,8,overdue
1152,23,SBI,vehicle loan,3810012.27,150664.82,2025-07-29,14.12,765949.73,0,active
1153,2,HDFC Bank,vehicle loan,9452703.15,362931.29,2027-02-24,12.74,5645128.06,0,active
1154,19,ICICI Bank,overdraft,7505616.45,298056.37,2025-09-22,14.32,5908993.6,0,active
1155,14,NBFC,invoice financing,1183181.06,41996.35,2026-06-11,9.26,367320.86,0,active
1156,24,ICICI Bank,machinery loan,4109543.86,181927.22,2025-05-22,19.79,2512846.34,5,overdue
1157,30,Axis Bank,invoice financing,5575254.6,200678.19,2025-10-28,9.86,3241673.46,0,active
1158,13,SBI,vehicle loan,595887.08,20728.59,2025-12-29,8.41,290876.89,0,active
1159,22,ICICI Bank,overdraft,651546.58,22838.52,2026-05-08,8.73,332619.51,1,active
1160,49,SBI,machinery loan,4631777.21,174592.27,2026-05-08,11.9,3060727.83,5,overdue
1161,40,Axis Bank,machinery loan,5345901.26,190908.07,2026-10-09,9.52,2675794.64,0,active
1162,14,Kotak,machinery loan,4527018.46,180301.09,2026-04-11,14.46,1730552.37,0,active
1163,33,NBFC,invoice financing,506054.31,17021.7,2025-12-21,7.03,75419.34,0,active
1164,5,HDFC Bank,working capital loan,1262516.25,54670.46,2026-12-28,18.63,281568.13,0,active
1165,11,HDFC Bank,working capital loan,674568.05,26118.9,2026-08-19,13.13,110812.4,0,active
1166,25,HDFC Bank,vehicle loan,4879343.76,213728.81,2025-07-10,19.23,2209751.46,0,active
1167,33,NBFC,vehicle loan,1945230.95,78884.52,2026-08-23,15.33,1307821.49,8,overdue
1168,16,ICICI Bank,business expansion loan,2757333.97,99708.26,2026-09-14,10.06,1593234.71,2,active
1169,22,Axis Bank,working capital loan,7017979.67,290037.5,2026-04-27,16.26,2859317.54,0,active
1170,13,NBFC,overdraft,5785808.73,228362.66,2026-12-25,14.03,2667601.29,0,active
1171,9,Kotak,invoice financing,4580083.43,174284.9,2026-01-29,12.33,3558843.5,0,active
1172,9,SBI,business expansion loan,2247206.35,87160.4,2026-03-26,13.21,1955699.85,5,overdue
1173,46,ICICI Bank,overdraft,1742773.68,62948.02,2026-11-09,10.01,1376860.15,0,active
1174,21,NBFC,vehicle loan,9099724.07,397000.74,2025-05-01,19.02,7121403.41,0,active
1175,28,SBI,invoice financing,904950.92,33297.17,2026-11-27,10.82,485599.32,0,active
1176,33,SBI,machinery loan,4201933.98,148865.18,2025-11-30,9.18,1679507.39,2,active
1177,22,ICICI Bank,business expansion loan,1291922.73,48127.71,2025-09-12,11.37,147906.24,0,active
1178,21,Axis Bank,business expansion loan,6222727.19,237362.47,2026-12-28,12.44,4411303.88,2,active
1179,43,Kotak,machinery loan,4887292.72,203813.68,2025-07-22,16.71,3768914.97,0,active
1180,35,NBFC,vehicle loan,2874414.4,122002.92,2026-03-12,17.6,1566140.74,0,active
1181,18,ICICI Bank,invoice financing,1935794.41,66532.18,2025-08-08,7.91,674094.16,0,active
1182,25,Kotak,machinery loan,8415104.56,332069.38,2027-03-28,14.02,5450210.93,0,active
1183,22,ICICI Bank,vehicle loan,9720333.77,330194.34,2025-08-26,7.43,3189226.58,0,active
1184,50,Axis Bank,machinery loan,3913498.81,145886.54,2027-01-09,11.4,2269493.4,1,active
1185,1,HDFC Bank,working capital loan,2805614.2,109800.83,2026-03-31,13.63,1592339.02,5,overdue
1186,39,ICICI Bank,vehicle loan,3728716.65,155839.64,2026-11-05,16.82,2962364.6,0,active
1187,14,ICICI Bank,invoice financing,8959375.55,303374.41,2026-12-25,7.3,4487145.07,0,active
1188,23,SBI,vehicle loan,4433307.75,154180.59,2025-05-09,8.4,1586473.38,1,active
1189,43,HDFC Bank,business expansion loan,9363032.35,413950.06,2026-07-12,19.72,3417340.75,0,active
1190,50,HDFC Bank,vehicle loan,1562272.56,68588.1,2025-05-13,19.35,535729.67,0,active
1191,19,HDFC Bank,vehicle loan,7118387.08,304034.22,2025-04-09,17.92,5299900.75,0,active
1192,13,Axis Bank,invoice financing,2869566.14,96640.61,2026-01-23,7.08,671759.09,5,overdue
1193,2,Axis Bank,overdraft,8354111.78,302790.14,2025-06-10,10.16,5310704.87,1,active
1194,6,SBI,business expansion loan,7183420.43,289392.07,2027-03-08,15.01,1559143.68,0,active
1195,28,HDFC Bank,machinery loan,549309.34,22454.55,2025-12-13,15.72,183167.34,8,overdue
1196,15,SBI,overdraft,3175339.71,118475.45,2025-07-11,11.44,1510740.91,0,active
1197,13,NBFC,vehicle loan,4313514.94,175607.99,2025-11-07,15.52,3791488.61,0,active
1198,33,NBFC,vehicle loan,9564780.58,402863.24,2026-11-02,17.21,1667912.46,0,active
1199,15,Kotak,overdraft,1277932.5,46775.88,2026-12-06,10.59,697048.32,1,active
1200,2,HDFC Bank,business expansion loan,2183638.71,94976.15,2026-02-28,18.86,1673293.8,2,active
1201,9,ICICI Bank,business expansion loan,7076928.62,302912.2,2026-04-09,18.03,1881945.38,0,active
1202,7,HDFC Bank,overdraft,9228475.67,350784.61,2026-03-01,12.28,6078457.37,0,active
1203,30,Axis Bank,overdraft,9813315.7,431077.15,2025-11-14,19.38,5359865.29,1,active
1204,5,ICICI Bank,working capital loan,4175103.68,175574.71,2027-03-26,17.13,3525929.09,0,active
1205,39,Kotak,business expansion loan,3560106.75,144223.88,2025-12-12,15.28,1229169.12,0,active
1206,33,Kotak,working capital loan,2637604.82,98895.53,2025-07-09,11.66,266697.29,2,active
1207,21,SBI,business expansion loan,4676500.77,182864.17,2026-11-30,13.59,2785238.28,0,active
1208,43,Kotak,vehicle loan,4438298.41,155685.65,2026-04-30,8.76,2398015.65,0,active
1209,48,HDFC Bank,invoice financing,3640419.08,150511.1,2026-12-17,16.28,694807.27,0,active
1210,36,ICICI Bank,working capital loan,4927915.25,171792.6,2026-07-21,8.5,980141.78,0,active
1211,9,ICICI Bank,vehicle loan,6857042.02,298986.08,2026-04-28,18.99,1136723.7,5,overdue
1212,19,Axis Bank,invoice financing,2365124.0,87003.71,2026-06-20,10.81,952309.69,0,active
1213,12,Kotak,business expansion loan,8563336.09,376453.77,2025-08-05,19.42,5119780.79,0,active
1214,15,Kotak,vehicle loan,5396201.0,193064.08,2025-05-09,9.6,2443245.53,0,active
1215,28,HDFC Bank,working capital loan,8474313.38,343868.81,2027-03-08,15.36,7359806.8,0,active
1216,44,Axis Bank,overdraft,8606045.95,365350.56,2027-02-10,17.61,2031314.59,0,active
1217,33,NBFC,invoice financing,4322296.46,149563.46,2025-12-20,8.19,3304806.62,0,active
1218,20,SBI,overdraft,1772810.61,59792.96,2025-05-02,7.14,236891.45,2,active
1219,43,SBI,business expansion loan,867259.38,38364.18,2025-10-24,19.75,564226.59,1,active
1220,32,HDFC Bank,working capital loan,6816594.05,289610.57,2026-11-13,17.65,3589798.19,0,active
1221,12,HDFC Bank,vehicle loan,2660583.96,98981.11,2027-01-22,11.31,460644.27,0,active
1222,6,Kotak,overdraft,1430111.07,52000.43,2025-06-10,10.3,1033060.88,0,active
1223,23,NBFC,machinery loan,4477771.94,182705.53,2026-07-19,15.63,2805422.96,1,active
1224,21,SBI,working capital loan,9990632.03,346286.41,2027-01-05,8.26,2209940.76,8,overdue
1225,38,ICICI Bank,working capital loan,7926205.07,268786.42,2026-02-10,7.36,4526562.17,1,active
1226,30,HDFC Bank,business expansion loan,7548835.45,297067.64,2025-08-07,13.89,3056386.87,5,overdue
1227,2,HDFC Bank,working capital loan,3764096.66,148723.64,2026-08-11,14.08,3369023.58,2,active
1228,18,Axis Bank,invoice financing,3005273.37,111128.33,2026-05-25,11.04,515309.19,0,active
1229,1,Axis Bank,vehicle loan,6300126.18,271237.93,2026-10-23,18.33,1221316.79,0,active
1230,1,HDFC Bank,business expansion loan,577163.34,20789.1,2026-08-25,9.89,364369.7,0,active
1231,24,Axis Bank,machinery loan,8299538.84,300120.55,2026-05-29,10.06,6460596.52,0,active
1232,15,HDFC Bank,working capital loan,4268927.21,170840.1,2026-09-18,14.69,488781.36,2,active
1233,49,Kotak,invoice financing,6670628.62,250500.63,2026-10-06,11.73,1258941.44,1,active
1234,22,Axis Bank,machinery loan,3812485.92,151715.76,2026-02-23,14.42,2568457.9,2,active
1235,24,Kotak,invoice financing,643572.86,24972.41,2026-10-28,13.23,197243.29,0,active
1236,12,SBI,invoice financing,1783416.8,66526.4,2026-01-19,11.43,571637.62,0,active
1237,16,ICICI Bank,invoice financing,4550811.45,192967.05,2026-12-10,17.55,2731653.9,1,active
1238,38,ICICI Bank,business expansion loan,7374011.58,301003.06,2025-04-19,15.65,6376200.61,0,active
1239,13,SBI,business expansion loan,5155151.78,193933.95,2026-11-08,11.81,3563269.96,0,active
1240,10,NBFC,overdraft,1090870.6,41174.3,2025-12-06,11.96,866325.03,0,active
1241,35,Axis Bank,invoice financing,7685703.46,307833.77,2027-01-28,14.73,2383525.65,0,active
1242,43,Axis Bank,overdraft,5927744.99,240090.14,2026-05-30,15.27,4796095.72,1,active
1243,13,Kotak,working capital loan,1337606.87,48001.51,2026-01-19,9.73,1040764.75,0,active
1244,2,NBFC,machinery loan,7433970.64,304689.55,2027-03-28,15.85,2923275.08,2,active
1245,48,Axis Bank,invoice financing,6728255.22,272793.37,2027-01-13,15.32,4547396.08,0,active
1246,24,ICICI Bank,working capital loan,9405807.32,322723.7,2026-03-08,7.84,6977225.91,0,active
1247,37,HDFC Bank,business expansion loan,4181016.57,179203.02,2025-11-08,18.1,3513763.57,0,active
1248,44,NBFC,machinery loan,7990827.79,312463.56,2025-05-18,13.59,6799733.44,5,overdue
1249,1,Kotak,working capital loan,6335013.1,218892.3,2027-03-22,8.13,2325650.5,0,active
1250,9,ICICI Bank,vehicle loan,1941831.37,65412.75,2025-10-01,7.09,1373253.35,0,active
1251,2,Axis Bank,overdraft,7090378.92,241151.67,2025-05-30,7.48,4783768.1,0,active
1252,3,NBFC,overdraft,9225197.76,316911.17,2025-10-01,7.89,8015910.52,0,active
1253,49,NBFC,working capital loan,3799288.47,142167.26,2026-11-20,11.57,2968780.83,2,active
1254,28,Axis Bank,overdraft,5795295.31,229654.67,2026-10-10,14.22,4429577.46,0,active
1255,22,Kotak,invoice financing,600485.82,21033.68,2026-08-05,8.7,193245.13,0,active
1256,38,Axis Bank,machinery loan,5862348.05,235145.29,2026-07-01,14.8,1133470.11,0,active
1257,10,Kotak,invoice financing,9639603.09,353559.22,2026-02-24,10.68,7700840.06,0,active
1258,4,SBI,overdraft,3885037.55,135598.6,2026-04-20,8.55,3046162.29,0,active
1259,5,ICICI Bank,business expansion loan,4807152.83,201232.76,2025-10-16,16.9,1782202.75,0,active
1260,28,Axis Bank,overdraft,9621800.3,414325.41,2025-11-28,18.34,4280504.39,0,active
1261,5,Axis Bank,working capital loan,2073499.76,69848.14,2026-04-25,7.09,1458639.88,1,active
1262,29,HDFC Bank,vehicle loan,6090568.09,205522.84,2026-10-21,7.16,2129522.33,1,active
1263,48,Axis Bank,business expansion loan,967901.7,39138.18,2026-05-14,15.19,733387.84,0,active
1264,22,Kotak,invoice financing,9105282.66,396863.86,2027-01-01,18.97,1719972.32,0,active
1265,14,NBFC,overdraft,1667175.6,69664.78,2026-03-14,16.81,206152.11,0,active
1266,26,SBI,business expansion loan,4665204.65,179973.23,2025-04-12,12.96,2200631.64,1,active
1267,13,Axis Bank,machinery loan,2952964.48,102623.72,2025-07-21,8.37,570967.53,1,active
1268,18,Axis Bank,invoice financing,1900483.74,68723.6,2026-10-17,10.06,359817.06,8,overdue
1269,14,SBI,overdraft,6794457.58,279271.08,2025-05-11,15.99,5782070.42,0,active
1270,29,Axis Bank,working capital loan,6213048.95,249005.2,2026-04-15,14.76,2208791.21,8,overdue
1271,12,SBI,overdraft,2388204.31,88987.15,2025-06-06,11.38,980254.34,0,active
1272,34,HDFC Bank,machinery loan,4042276.4,151697.65,2025-07-21,11.7,3480243.05,5,overdue
1273,12,NBFC,working capital loan,1816073.69,69242.85,2025-11-06,12.42,294449.18,0,active
1274,13,NBFC,overdraft,6045182.67,210086.89,2025-04-30,8.37,4271894.94,2,active
1275,27,HDFC Bank,invoice financing,8294866.7,359329.02,2026-10-03,18.65,1689925.8,0,active
1276,24,Kotak,invoice financing,4607069.73,162104.87,2026-10-31,8.89,1690086.41,0,active
1277,26,NBFC,vehicle loan,8507325.75,330745.92,2026-09-09,13.32,3061933.32,0,active
1278,29,ICICI Bank,machinery loan,1140426.42,41153.55,2025-06-15,9.97,438788.62,0,active
1279,3,HDFC Bank,overdraft,1128804.2,39454.84,2026-10-30,8.61,466106.55,0,active
1280,30,ICICI Bank,overdraft,6897630.28,291501.52,2025-05-25,17.38,5391762.69,5,overdue
1281,4,Axis Bank,business expansion loan,1872258.44,71447.46,2026-11-27,12.46,935607.16,2,active
1282,19,Axis Bank,vehicle loan,611162.53,22563.78,2027-03-23,10.97,140661.37,0,active
1283,1,ICICI Bank,working capital loan,1706829.18,60753.64,2025-08-02,9.38,1284843.29,0,active
1284,14,Axis Bank,vehicle loan,9742660.58,338259.76,2026-11-02,8.33,7829394.03,0,active
1285,24,NBFC,machinery loan,3026866.02,116113.94,2026-12-19,12.7,1544195.82,0,active
1286,5,NBFC,vehicle loan,6220792.64,217796.86,2026-02-26,8.68,2406225.68,0,active
1287,43,Axis Bank,invoice financing,3067168.86,113596.01,2026-03-04,11.11,2683497.44,10,overdue
1288,32,ICICI Bank,vehicle loan,5587563.92,196185.58,2026-06-20,8.8,4998101.84,0,active
1289,20,Axis Bank,machinery loan,534252.06,18188.31,2025-07-31,7.52,214502.6,0,active
1290,30,Kotak,overdraft,1936929.79,66329.08,2026-05-04,7.76,1262879.93,0,active
1291,18,SBI,machinery loan,1474186.84,61600.54,2025-07-07,16.81,929059.51,0,active
1292,49,Kotak,invoice financing,2354453.13,84943.44,2025-09-12,9.96,1367279.57,5,overdue
1293,16,HDFC Bank,working capital loan,9441506.89,338740.29,2026-03-09,9.72,6499566.41,1,active
1294,37,NBFC,working capital loan,6216508.38,267016.3,2026-04-12,18.21,4891383.96,0,active
1295,14,Kotak,business expansion loan,9682962.8,426884.17,2026-01-29,19.57,6027868.48,0,active
1296,48,HDFC Bank,invoice financing,9356199.33,342462.88,2025-05-05,10.59,5216621.63,0,active
1297,35,SBI,business expansion loan,9808258.67,413854.03,2026-06-10,17.3,6151341.42,0,active
1298,25,NBFC,machinery loan,7306762.88,279625.76,2026-04-14,12.59,6179912.95,0,active
1299,1,SBI,invoice financing,5907753.78,246468.21,2027-01-02,16.73,5229004.38,0,active
1300,14,SBI,overdraft,9016747.43,319743.88,2026-01-07,9.22,4099231.51,0,active
1301,9,NBFC,invoice financing,7077229.43,296909.43,2026-05-02,17.01,1819968.65,0,active
1302,13,Axis Bank,invoice financing,2680034.75,105690.15,2025-09-14,13.99,346844.44,2,active
1303,33,Axis Bank,invoice financing,5601624.22,221373.08,2026-09-16,14.09,4602590.04,0,active
1304,23,NBFC,invoice financing,2782763.11,96940.64,2026-06-04,8.47,2330930.11,0,active
1305,44,Axis Bank,business expansion loan,6555360.03,239671.25,2026-06-19,10.54,2740406.85,0,active
1306,11,ICICI Bank,business expansion loan,8013612.61,288044.85,2025-07-18,9.8,914734.5,0,active
1307,15,SBI,overdraft,1829117.95,77056.67,2026-12-23,17.22,215901.27,0,active
1308,1,HDFC Bank,invoice financing,9498864.08,347605.65,2026-08-15,10.58,6741529.73,1,active
1309,23,ICICI Bank,invoice financing,1244160.24,48909.32,2025-08-06,13.84,1046542.09,0,active
1310,50,SBI,working capital loan,3380515.26,141427.61,2026-08-17,16.87,1504646.15,2,active
1311,34,Axis Bank,machinery loan,4100477.36,171411.34,2025-06-20,16.83,789540.9,0,active
1312,32,SBI,overdraft,4372519.63,170431.1,2026-09-08,13.44,3388136.65,0,active
1313,39,SBI,vehicle loan,7813150.67,311636.2,2026-03-14,14.53,3489644.38,0,active
1314,4,SBI,machinery loan,9005460.84,390561.83,2025-07-12,18.71,3596295.59,0,active
1315,47,Kotak,working capital loan,8337427.99,342830.41,2025-07-30,16.01,7456804.17,0,active
1316,42,ICICI Bank,working capital loan,7509084.83,299320.46,2026-08-16,14.5,5161090.48,5,overdue
1317,24,SBI,machinery loan,3889358.07,148098.11,2025-04-25,12.36,1921348.9,5,overdue
1318,12,Kotak,invoice financing,1358157.34,58302.68,2025-12-03,18.18,523730.08,10,overdue
1319,50,SBI,machinery loan,7278950.35,249870.19,2026-10-28,7.86,5884584.83,2,active
1320,36,ICICI Bank,machinery loan,1025036.6,44241.72,2026-12-08,18.46,313980.22,0,active
1321,25,Axis Bank,vehicle loan,4905017.99,165394.48,2026-12-14,7.13,3838491.1,8,overdue
1322,3,HDFC Bank,invoice financing,3760055.96,140542.54,2026-09-14,11.52,2555413.32,2,active
1323,41,SBI,working capital loan,1765081.42,72785.09,2026-05-26,16.15,625106.88,0,active
1324,4,NBFC,vehicle loan,8672290.55,324150.95,2026-01-31,11.52,6847191.02,0,active
1325,26,Kotak,business expansion loan,8767675.51,389309.15,2026-05-07,19.95,1544759.45,0,active
1326,1,HDFC Bank,machinery loan,3641471.62,158141.02,2026-11-08,18.78,2143723.55,2,active
1327,20,Axis Bank,vehicle loan,9773660.56,397978.03,2025-06-22,15.53,4146675.05,0,active
1328,26,SBI,overdraft,541730.93,21688.8,2027-03-21,14.71,400127.0,0,active
1329,46,NBFC,machinery loan,4025406.95,160893.28,2027-02-24,14.63,1896713.32,1,active
1330,46,HDFC Bank,overdraft,6122876.4,250289.58,2026-02-10,15.72,2566399.22,1,active
1331,13,Axis Bank,overdraft,3335889.8,123631.78,2025-11-27,11.14,819826.06,1,active
1332,7,SBI,business expansion loan,4724384.95,192728.66,2026-08-20,15.62,3684659.33,0,active
1333,46,HDFC Bank,invoice financing,4891724.02,167962.78,2025-12-03,7.87,1294560.93,0,active
1334,7,Kotak,overdraft,3790392.19,152415.88,2025-07-14,14.92,2482099.67,2,active
1335,24,NBFC,working capital loan,6315813.11,264702.75,2026-11-02,16.96,2050556.94,0,active
1336,12,SBI,business expansion loan,826994.68,34425.95,2027-01-30,16.62,492116.82,0,active
1337,23,NBFC,overdraft,6759595.61,233957.11,2026-06-16,8.2,959642.13,0,active
1338,17,SBI,business expansion loan,7650045.92,312653.13,2027-02-13,15.71,5519214.02,0,active
1339,41,ICICI Bank,business expansion loan,3559977.82,133687.06,2027-02-26,11.73,2697988.11,1,active
1340,24,HDFC Bank,invoice financing,8673940.38,371268.74,2026-07-20,18.03,6920612.13,2,active
1341,45,SBI,machinery loan,1799052.37,62806.92,2026-07-04,8.56,1221195.12,0,active
1342,27,Kotak,working capital loan,2250500.14,84981.39,2025-07-09,11.98,1753299.64,0,active
1343,45,SBI,overdraft,8340178.75,323622.1,2026-07-09,13.23,2394709.89,0,active
1344,17,NBFC,invoice financing,8582302.08,369277.39,2025-04-15,18.3,5033080.32,0,active
1345,4,Axis Bank,business expansion loan,3991804.33,146643.37,2026-09-07,10.75,3483922.66,0,active
1346,50,HDFC Bank,working capital loan,5399073.79,230015.54,2025-05-08,17.79,2283612.59,2,active
1347,41,NBFC,machinery loan,1135978.52,50194.47,2025-11-04,19.69,1014089.29,0,active
1348,12,HDFC Bank,vehicle loan,5833855.65,210326.7,2026-06-10,9.93,1273106.3,0,active
1349,8,SBI,machinery loan,3769572.4,157327.29,2026-07-24,16.75,3020583.36,1,active
1350,7,NBFC,business expansion loan,1790479.29,64029.53,2026-03-17,9.58,1417995.15,0,active
1351,5,ICICI Bank,vehicle loan,4580205.72,155281.7,2025-06-19,7.35,3317777.3,8,overdue
1352,8,Kotak,overdraft,8706777.51,369046.44,2025-04-11,17.53,5204495.48,1,active
1353,38,SBI,business expansion loan,5242150.78,192401.5,2026-11-11,10.71,1617236.05,8,overdue
1354,38,HDFC Bank,overdraft,1919141.44,72708.81,2025-10-27,12.13,738070.47,0,active
1355,47,SBI,invoice financing,2886393.39,100791.25,2026-02-15,8.57,558389.2,0,active
1356,8,NBFC,invoice financing,2386035.47,99941.75,2025-10-18,16.93,400932.09,0,active
1357,23,SBI,invoice financing,1592895.13,67755.56,2025-07-04,17.71,1075766.27,0,active
1358,4,Axis Bank,overdraft,7320100.3,283979.22,2025-11-06,13.22,3771548.43,10,overdue
1359,17,Axis Bank,overdraft,3821412.01,145765.64,2026-08-21,12.44,1383157.72,1,active
1360,17,Kotak,machinery loan,2706750.1,97879.09,2025-11-06,10.06,2397810.42,0,active
1361,8,Kotak,invoice financing,2979419.31,109824.71,2025-06-10,10.9,1253581.69,0,active
1362,14,NBFC,business expansion loan,1471803.93,60335.78,2026-01-28,15.86,1009153.47,0,active
1363,31,ICICI Bank,machinery loan,4228789.83,150309.99,2025-06-26,9.32,1313055.65,8,overdue
1364,16,HDFC Bank,business expansion loan,9277570.41,335023.38,2026-04-05,10.0,3301523.4,0,active
1365,19,ICICI Bank,machinery loan,5805137.79,199519.36,2026-11-08,7.91,4749085.57,0,active
1366,17,Axis Bank,business expansion loan,7820330.17,322284.5,2026-03-20,16.12,1130011.28,0,active
1367,10,SBI,vehicle loan,4304595.17,161075.56,2025-08-01,11.57,1205783.34,0,active
1368,40,SBI,vehicle loan,1181076.92,46006.23,2025-11-20,13.41,619560.8,0,active
1369,15,NBFC,invoice financing,1633623.08,56378.15,2026-07-01,8.08,1069196.53,0,active
1370,2,HDFC Bank,machinery loan,4301179.08,179765.39,2025-07-08,16.82,609379.68,0,active
1371,39,NBFC,working capital loan,4537307.5,187516.84,2026-01-31,16.26,2377160.59,2,active
1372,32,Kotak,working capital loan,2597238.2,113355.02,2026-02-16,19.04,1688887.41,0,active
1373,35,ICICI Bank,working capital loan,2852475.99,123900.46,2025-07-12,18.79,1575891.06,0,active
1374,44,Kotak,vehicle loan,9234235.81,388094.41,2026-05-21,17.1,3912940.86,0,active
1375,3,NBFC,working capital loan,5571749.05,240297.15,2026-02-10,18.42,2274684.23,0,active
1376,8,HDFC Bank,overdraft,1508863.07,62496.27,2026-02-11,16.37,1205930.85,0,active
1377,14,NBFC,vehicle loan,8850845.03,388576.68,2025-07-11,19.35,1026117.35,0,active
1378,48,HDFC Bank,working capital loan,753137.81,28822.17,2026-09-22,12.59,275049.11,5,overdue
1379,36,NBFC,overdraft,3016374.3,123905.95,2026-11-25,15.96,2653191.63,5,overdue
1380,19,NBFC,machinery loan,646499.13,26551.36,2025-07-29,15.95,367223.23,0,active
1381,9,Axis Bank,invoice financing,4856529.64,170275.33,2026-05-26,8.74,854946.67,0,active
1382,5,ICICI Bank,vehicle loan,4013245.8,149671.77,2027-03-15,11.42,2273515.2,0,active
1383,31,SBI,vehicle loan,2222746.41,93972.78,2026-11-08,17.4,976253.87,0,active
1384,16,Axis Bank,business expansion loan,8567840.64,345950.37,2026-07-25,15.12,6268494.83,0,active
1385,18,ICICI Bank,invoice financing,4754557.95,160202.19,2026-08-10,7.1,3532375.87,0,active
1386,33,Kotak,working capital loan,3882264.45,146145.69,2025-06-28,11.84,2223196.41,0,active
1387,24,ICICI Bank,invoice financing,6250484.57,236337.77,2026-03-15,12.04,2899305.64,10,overdue
1388,34,NBFC,vehicle loan,7738067.08,278527.43,2026-05-22,9.86,1862096.12,2,active
1389,8,SBI,working capital loan,3430043.5,129608.0,2026-11-12,12.01,432635.72,0,active
1390,2,SBI,vehicle loan,4662439.63,185850.02,2026-04-12,14.5,4033877.7,0,active
1391,50,SBI,working capital loan,9536316.38,386088.36,2026-08-02,15.25,1661971.15,0,active
1392,25,NBFC,working capital loan,3145339.12,116412.5,2025-11-23,11.08,1435169.02,0,active
1393,27,Kotak,invoice financing,6781088.67,280981.94,2026-02-25,16.39,2699566.4,0,active
1394,48,SBI,invoice financing,7090419.53,283045.61,2025-06-20,14.57,2035575.84,0,active
1395,23,NBFC,invoice financing,6873462.6,255253.67,2026-09-11,11.23,1300368.99,0,active
1396,24,SBI,working capital loan,3950856.51,144776.94,2025-12-10,10.64,3237932.73,2,active
1397,3,HDFC Bank,working capital loan,3575807.27,128083.43,2025-12-02,9.65,2183222.14,0,active
1398,29,Axis Bank,working capital loan,2158066.99,76473.5,2025-11-04,9.19,1153533.8,0,active
1399,19,HDFC Bank,working capital loan,8248092.36,292761.46,2027-02-01,9.26,2548124.84,0,active
1400,28,NBFC,vehicle loan,5826294.34,199615.32,2025-05-06,7.78,4370431.2,0,active
1401,44,HDFC Bank,invoice financing,6079311.14,230524.1,2025-07-12,12.17,4118735.27,2,active
1402,8,ICICI Bank,working capital loan,8351860.81,367087.48,2026-02-15,19.41,3637607.92,0,active
1403,45,SBI,invoice financing,4258114.72,148868.42,2026-01-28,8.62,1886697.89,1,active
1404,43,NBFC,machinery loan,8050876.67,327424.68,2026-01-31,15.47,1256720.69,0,active
1405,24,ICICI Bank,working capital loan,7545583.12,286878.88,2026-07-01,12.29,4543232.06,8,overdue
1406,9,HDFC Bank,invoice financing,3535379.25,145608.52,2026-02-22,16.09,785025.33,0,active
1407,4,SBI,vehicle loan,8283036.9,329342.75,2026-09-08,14.38,6367614.87,0,active
1408,40,Axis Bank,overdraft,777805.44,28353.17,2026-05-28,10.41,666660.47,0,active
1409,12,ICICI Bank,working capital loan,5879140.15,207207.03,2027-03-12,8.96,3124737.3,0,active
1410,26,SBI,working capital loan,4721345.31,177457.01,2025-09-01,11.77,1031694.62,0,active
1411,17,SBI,working capital loan,8654391.36,303432.58,2026-09-18,8.74,1634675.82,0,active
1412,8,NBFC,business expansion loan,6570681.45,285459.61,2027-02-08,18.8,1569925.98,0,active
1413,4,Kotak,working capital loan,8344858.36,298769.11,2026-10-01,9.63,3588431.61,0,active
1414,37,NBFC,invoice financing,6548282.09,277665.35,2027-02-27,17.55,3368244.05,0,active
1415,6,Axis Bank,overdraft,5427102.92,219722.29,2026-12-03,15.25,3533048.01,0,active
1416,8,NBFC,overdraft,7315682.12,303986.91,2026-04-22,16.53,5442602.73,0,active
1417,5,NBFC,working capital loan,5402834.56,215408.01,2025-04-18,14.51,1770173.58,0,active
1418,28,Kotak,overdraft,4352437.06,181690.07,2026-01-19,16.76,1891471.56,0,active
1419,46,Axis Bank,working capital loan,3549980.9,125975.02,2026-09-10,9.25,1806529.31,0,active
1420,16,SBI,machinery loan,570721.75,21907.79,2027-02-13,12.73,182779.44,0,active
1421,26,Axis Bank,vehicle loan,8631636.87,311698.0,2026-06-29,10.0,5444271.1,0,active
1422,4,HDFC Bank,invoice financing,4970848.48,179337.17,2025-05-13,9.96,1838186.8,0,active
1423,12,SBI,invoice financing,1377328.68,54098.41,2025-08-26,13.8,1228198.49,0,active
1424,28,Kotak,invoice financing,722171.68,26361.27,2025-04-22,10.47,197498.45,0,active
1425,14,Kotak,business expansion loan,5389937.93,193468.83,2025-12-24,9.74,3621486.78,0,active
1426,20,ICICI Bank,business expansion loan,4552162.05,189382.59,2026-08-13,16.59,2664599.16,0,active
1427,24,Axis Bank,invoice financing,8947700.93,326615.94,2025-07-25,10.47,6936157.06,0,active
1428,44,Axis Bank,invoice financing,5486932.36,236547.75,2026-08-01,18.4,954105.25,10,overdue
1429,12,ICICI Bank,business expansion loan,2983295.23,131795.35,2025-12-12,19.68,1056596.48,0,active
1430,7,NBFC,invoice financing,6731843.3,277202.35,2027-02-11,16.08,4656053.29,0,active
1431,19,SBI,invoice financing,4710076.09,195167.24,2025-04-19,16.39,2502759.71,0,active
1432,12,SBI,machinery loan,1978778.68,73583.08,2026-06-13,11.29,414045.41,0,active
1433,37,Kotak,working capital loan,3779790.67,139957.25,2027-03-14,11.1,1987256.39,0,active
